,input,output
1805,dataset/2622.png,dataset/2622_mask.png
1806,dataset/2623.png,dataset/2623_mask.png
1807,dataset/2624.png,dataset/2624_mask.png
1808,dataset/2625.png,dataset/2625_mask.png
1809,dataset/2626.png,dataset/2626_mask.png
1810,dataset/2627.png,dataset/2627_mask.png
1811,dataset/2628.png,dataset/2628_mask.png
1812,dataset/2629.png,dataset/2629_mask.png
1813,dataset/263.png,dataset/263_mask.png
1814,dataset/2630.png,dataset/2630_mask.png
1815,dataset/2631.png,dataset/2631_mask.png
1816,dataset/2632.png,dataset/2632_mask.png
1817,dataset/2633.png,dataset/2633_mask.png
1818,dataset/2634.png,dataset/2634_mask.png
1819,dataset/2635.png,dataset/2635_mask.png
1820,dataset/2636.png,dataset/2636_mask.png
1821,dataset/2637.png,dataset/2637_mask.png
1822,dataset/2638.png,dataset/2638_mask.png
1823,dataset/2639.png,dataset/2639_mask.png
1824,dataset/264.png,dataset/264_mask.png
1825,dataset/2640.png,dataset/2640_mask.png
1826,dataset/2641.png,dataset/2641_mask.png
1827,dataset/2642.png,dataset/2642_mask.png
1828,dataset/2643.png,dataset/2643_mask.png
1829,dataset/2644.png,dataset/2644_mask.png
1830,dataset/2645.png,dataset/2645_mask.png
1831,dataset/2646.png,dataset/2646_mask.png
1832,dataset/2647.png,dataset/2647_mask.png
1833,dataset/2648.png,dataset/2648_mask.png
1834,dataset/2649.png,dataset/2649_mask.png
1835,dataset/265.png,dataset/265_mask.png
1836,dataset/2650.png,dataset/2650_mask.png
1837,dataset/2651.png,dataset/2651_mask.png
1838,dataset/2652.png,dataset/2652_mask.png
1839,dataset/2653.png,dataset/2653_mask.png
1840,dataset/2654.png,dataset/2654_mask.png
1841,dataset/2655.png,dataset/2655_mask.png
1842,dataset/2656.png,dataset/2656_mask.png
1843,dataset/2657.png,dataset/2657_mask.png
1844,dataset/2658.png,dataset/2658_mask.png
1845,dataset/2659.png,dataset/2659_mask.png
1846,dataset/266.png,dataset/266_mask.png
1847,dataset/2660.png,dataset/2660_mask.png
1848,dataset/2661.png,dataset/2661_mask.png
1849,dataset/2662.png,dataset/2662_mask.png
1850,dataset/2663.png,dataset/2663_mask.png
1851,dataset/2664.png,dataset/2664_mask.png
1852,dataset/2665.png,dataset/2665_mask.png
1853,dataset/2666.png,dataset/2666_mask.png
1854,dataset/2667.png,dataset/2667_mask.png
1855,dataset/2668.png,dataset/2668_mask.png
1856,dataset/2669.png,dataset/2669_mask.png
1857,dataset/267.png,dataset/267_mask.png
1858,dataset/2670.png,dataset/2670_mask.png
1859,dataset/2671.png,dataset/2671_mask.png
1860,dataset/2672.png,dataset/2672_mask.png
1861,dataset/2673.png,dataset/2673_mask.png
1862,dataset/2674.png,dataset/2674_mask.png
1863,dataset/2675.png,dataset/2675_mask.png
1864,dataset/2676.png,dataset/2676_mask.png
1865,dataset/2677.png,dataset/2677_mask.png
1866,dataset/2678.png,dataset/2678_mask.png
1867,dataset/2679.png,dataset/2679_mask.png
1868,dataset/268.png,dataset/268_mask.png
1869,dataset/2680.png,dataset/2680_mask.png
1870,dataset/2681.png,dataset/2681_mask.png
1871,dataset/2682.png,dataset/2682_mask.png
1872,dataset/2683.png,dataset/2683_mask.png
1873,dataset/2684.png,dataset/2684_mask.png
1874,dataset/2685.png,dataset/2685_mask.png
1875,dataset/2686.png,dataset/2686_mask.png
1876,dataset/2687.png,dataset/2687_mask.png
1877,dataset/2688.png,dataset/2688_mask.png
1878,dataset/2689.png,dataset/2689_mask.png
1879,dataset/269.png,dataset/269_mask.png
1880,dataset/2690.png,dataset/2690_mask.png
1881,dataset/2691.png,dataset/2691_mask.png
1882,dataset/2692.png,dataset/2692_mask.png
1883,dataset/2693.png,dataset/2693_mask.png
1884,dataset/2694.png,dataset/2694_mask.png
1885,dataset/2695.png,dataset/2695_mask.png
1886,dataset/2696.png,dataset/2696_mask.png
1887,dataset/2697.png,dataset/2697_mask.png
1888,dataset/2698.png,dataset/2698_mask.png
1889,dataset/2699.png,dataset/2699_mask.png
1890,dataset/27.png,dataset/27_mask.png
1891,dataset/270.png,dataset/270_mask.png
1892,dataset/2700.png,dataset/2700_mask.png
1893,dataset/2701.png,dataset/2701_mask.png
1894,dataset/2702.png,dataset/2702_mask.png
1895,dataset/2703.png,dataset/2703_mask.png
1896,dataset/2704.png,dataset/2704_mask.png
1897,dataset/2705.png,dataset/2705_mask.png
1898,dataset/2706.png,dataset/2706_mask.png
1899,dataset/2707.png,dataset/2707_mask.png
1900,dataset/2708.png,dataset/2708_mask.png
1901,dataset/2709.png,dataset/2709_mask.png
1902,dataset/271.png,dataset/271_mask.png
1903,dataset/2710.png,dataset/2710_mask.png
1904,dataset/2711.png,dataset/2711_mask.png
1905,dataset/2712.png,dataset/2712_mask.png
1906,dataset/2713.png,dataset/2713_mask.png
1907,dataset/2714.png,dataset/2714_mask.png
1908,dataset/2715.png,dataset/2715_mask.png
1909,dataset/2716.png,dataset/2716_mask.png
1910,dataset/2717.png,dataset/2717_mask.png
1911,dataset/2718.png,dataset/2718_mask.png
1912,dataset/2719.png,dataset/2719_mask.png
1913,dataset/272.png,dataset/272_mask.png
1914,dataset/2720.png,dataset/2720_mask.png
1915,dataset/2721.png,dataset/2721_mask.png
1916,dataset/2722.png,dataset/2722_mask.png
1917,dataset/2723.png,dataset/2723_mask.png
1918,dataset/2724.png,dataset/2724_mask.png
1919,dataset/2725.png,dataset/2725_mask.png
1920,dataset/2726.png,dataset/2726_mask.png
1921,dataset/2727.png,dataset/2727_mask.png
1922,dataset/2728.png,dataset/2728_mask.png
1923,dataset/2729.png,dataset/2729_mask.png
1924,dataset/273.png,dataset/273_mask.png
1925,dataset/2730.png,dataset/2730_mask.png
1926,dataset/2731.png,dataset/2731_mask.png
1927,dataset/2732.png,dataset/2732_mask.png
1928,dataset/2733.png,dataset/2733_mask.png
1929,dataset/2734.png,dataset/2734_mask.png
1930,dataset/2735.png,dataset/2735_mask.png
1931,dataset/2736.png,dataset/2736_mask.png
1932,dataset/2737.png,dataset/2737_mask.png
1933,dataset/2738.png,dataset/2738_mask.png
1934,dataset/2739.png,dataset/2739_mask.png
1935,dataset/274.png,dataset/274_mask.png
1936,dataset/2740.png,dataset/2740_mask.png
1937,dataset/2741.png,dataset/2741_mask.png
1938,dataset/2742.png,dataset/2742_mask.png
1939,dataset/2743.png,dataset/2743_mask.png
1940,dataset/2744.png,dataset/2744_mask.png
1941,dataset/2745.png,dataset/2745_mask.png
1942,dataset/2746.png,dataset/2746_mask.png
1943,dataset/2747.png,dataset/2747_mask.png
1944,dataset/2748.png,dataset/2748_mask.png
1945,dataset/2749.png,dataset/2749_mask.png
1946,dataset/275.png,dataset/275_mask.png
1947,dataset/2750.png,dataset/2750_mask.png
1948,dataset/2751.png,dataset/2751_mask.png
1949,dataset/2752.png,dataset/2752_mask.png
1950,dataset/2753.png,dataset/2753_mask.png
1951,dataset/2754.png,dataset/2754_mask.png
1952,dataset/2755.png,dataset/2755_mask.png
1953,dataset/2756.png,dataset/2756_mask.png
1954,dataset/2757.png,dataset/2757_mask.png
1955,dataset/2758.png,dataset/2758_mask.png
1956,dataset/2759.png,dataset/2759_mask.png
1957,dataset/276.png,dataset/276_mask.png
1958,dataset/2760.png,dataset/2760_mask.png
1959,dataset/2761.png,dataset/2761_mask.png
1960,dataset/2762.png,dataset/2762_mask.png
1961,dataset/2763.png,dataset/2763_mask.png
1962,dataset/2764.png,dataset/2764_mask.png
1963,dataset/2765.png,dataset/2765_mask.png
1964,dataset/2766.png,dataset/2766_mask.png
1965,dataset/2767.png,dataset/2767_mask.png
1966,dataset/2768.png,dataset/2768_mask.png
1967,dataset/2769.png,dataset/2769_mask.png
1968,dataset/277.png,dataset/277_mask.png
1969,dataset/2770.png,dataset/2770_mask.png
1970,dataset/2771.png,dataset/2771_mask.png
1971,dataset/2772.png,dataset/2772_mask.png
1972,dataset/2773.png,dataset/2773_mask.png
1973,dataset/2774.png,dataset/2774_mask.png
1974,dataset/2775.png,dataset/2775_mask.png
1975,dataset/2776.png,dataset/2776_mask.png
1976,dataset/2777.png,dataset/2777_mask.png
1977,dataset/2778.png,dataset/2778_mask.png
1978,dataset/2779.png,dataset/2779_mask.png
1979,dataset/278.png,dataset/278_mask.png
1980,dataset/2780.png,dataset/2780_mask.png
1981,dataset/2781.png,dataset/2781_mask.png
1982,dataset/2782.png,dataset/2782_mask.png
1983,dataset/2783.png,dataset/2783_mask.png
1984,dataset/2784.png,dataset/2784_mask.png
1985,dataset/2785.png,dataset/2785_mask.png
1986,dataset/2786.png,dataset/2786_mask.png
1987,dataset/2787.png,dataset/2787_mask.png
1988,dataset/2788.png,dataset/2788_mask.png
1989,dataset/2789.png,dataset/2789_mask.png
1990,dataset/279.png,dataset/279_mask.png
1991,dataset/2790.png,dataset/2790_mask.png
1992,dataset/2791.png,dataset/2791_mask.png
1993,dataset/2792.png,dataset/2792_mask.png
1994,dataset/2793.png,dataset/2793_mask.png
1995,dataset/2794.png,dataset/2794_mask.png
1996,dataset/2795.png,dataset/2795_mask.png
1997,dataset/2796.png,dataset/2796_mask.png
1998,dataset/2797.png,dataset/2797_mask.png
1999,dataset/2798.png,dataset/2798_mask.png
2000,dataset/2799.png,dataset/2799_mask.png
2001,dataset/28.png,dataset/28_mask.png
2002,dataset/280.png,dataset/280_mask.png
2003,dataset/2800.png,dataset/2800_mask.png
2004,dataset/2801.png,dataset/2801_mask.png
2005,dataset/2802.png,dataset/2802_mask.png
2006,dataset/2803.png,dataset/2803_mask.png
2007,dataset/2804.png,dataset/2804_mask.png
2008,dataset/2805.png,dataset/2805_mask.png
2009,dataset/2806.png,dataset/2806_mask.png
2010,dataset/2807.png,dataset/2807_mask.png
2011,dataset/2808.png,dataset/2808_mask.png
2012,dataset/2809.png,dataset/2809_mask.png
2013,dataset/281.png,dataset/281_mask.png
2014,dataset/2810.png,dataset/2810_mask.png
2015,dataset/2811.png,dataset/2811_mask.png
2016,dataset/2812.png,dataset/2812_mask.png
2017,dataset/2813.png,dataset/2813_mask.png
2018,dataset/2814.png,dataset/2814_mask.png
2019,dataset/2815.png,dataset/2815_mask.png
2020,dataset/2816.png,dataset/2816_mask.png
2021,dataset/2817.png,dataset/2817_mask.png
2022,dataset/2818.png,dataset/2818_mask.png
2023,dataset/2819.png,dataset/2819_mask.png
2024,dataset/282.png,dataset/282_mask.png
2025,dataset/2820.png,dataset/2820_mask.png
2026,dataset/2821.png,dataset/2821_mask.png
2027,dataset/2822.png,dataset/2822_mask.png
2028,dataset/2823.png,dataset/2823_mask.png
2029,dataset/2824.png,dataset/2824_mask.png
2030,dataset/2825.png,dataset/2825_mask.png
2031,dataset/2826.png,dataset/2826_mask.png
2032,dataset/2827.png,dataset/2827_mask.png
2033,dataset/2828.png,dataset/2828_mask.png
2034,dataset/2829.png,dataset/2829_mask.png
2035,dataset/283.png,dataset/283_mask.png
2036,dataset/2830.png,dataset/2830_mask.png
2037,dataset/2831.png,dataset/2831_mask.png
2038,dataset/2832.png,dataset/2832_mask.png
2039,dataset/2833.png,dataset/2833_mask.png
2040,dataset/2834.png,dataset/2834_mask.png
2041,dataset/2835.png,dataset/2835_mask.png
2042,dataset/2836.png,dataset/2836_mask.png
2043,dataset/2837.png,dataset/2837_mask.png
2044,dataset/2838.png,dataset/2838_mask.png
2045,dataset/2839.png,dataset/2839_mask.png
2046,dataset/284.png,dataset/284_mask.png
2047,dataset/2840.png,dataset/2840_mask.png
2048,dataset/2841.png,dataset/2841_mask.png
2049,dataset/2842.png,dataset/2842_mask.png
2050,dataset/2843.png,dataset/2843_mask.png
2051,dataset/2844.png,dataset/2844_mask.png
2052,dataset/2845.png,dataset/2845_mask.png
2053,dataset/2846.png,dataset/2846_mask.png
2054,dataset/2847.png,dataset/2847_mask.png
2055,dataset/2848.png,dataset/2848_mask.png
2056,dataset/2849.png,dataset/2849_mask.png
2057,dataset/285.png,dataset/285_mask.png
2058,dataset/2850.png,dataset/2850_mask.png
2059,dataset/2851.png,dataset/2851_mask.png
2060,dataset/2852.png,dataset/2852_mask.png
2061,dataset/2853.png,dataset/2853_mask.png
2062,dataset/2854.png,dataset/2854_mask.png
2063,dataset/2855.png,dataset/2855_mask.png
2064,dataset/2856.png,dataset/2856_mask.png
2065,dataset/2857.png,dataset/2857_mask.png
2066,dataset/2858.png,dataset/2858_mask.png
2067,dataset/2859.png,dataset/2859_mask.png
2068,dataset/286.png,dataset/286_mask.png
2069,dataset/2860.png,dataset/2860_mask.png
2070,dataset/2861.png,dataset/2861_mask.png
2071,dataset/2862.png,dataset/2862_mask.png
2072,dataset/2863.png,dataset/2863_mask.png
2073,dataset/2864.png,dataset/2864_mask.png
2074,dataset/2865.png,dataset/2865_mask.png
2075,dataset/2866.png,dataset/2866_mask.png
2076,dataset/2867.png,dataset/2867_mask.png
2077,dataset/2868.png,dataset/2868_mask.png
2078,dataset/2869.png,dataset/2869_mask.png
2079,dataset/287.png,dataset/287_mask.png
2080,dataset/2870.png,dataset/2870_mask.png
2081,dataset/2871.png,dataset/2871_mask.png
2082,dataset/2872.png,dataset/2872_mask.png
2083,dataset/2873.png,dataset/2873_mask.png
2084,dataset/2874.png,dataset/2874_mask.png
2085,dataset/2875.png,dataset/2875_mask.png
2086,dataset/2876.png,dataset/2876_mask.png
2087,dataset/2877.png,dataset/2877_mask.png
2088,dataset/2878.png,dataset/2878_mask.png
2089,dataset/2879.png,dataset/2879_mask.png
2090,dataset/288.png,dataset/288_mask.png
2091,dataset/2880.png,dataset/2880_mask.png
2092,dataset/2881.png,dataset/2881_mask.png
2093,dataset/2882.png,dataset/2882_mask.png
2094,dataset/2883.png,dataset/2883_mask.png
2095,dataset/2884.png,dataset/2884_mask.png
2096,dataset/2885.png,dataset/2885_mask.png
2097,dataset/2886.png,dataset/2886_mask.png
2098,dataset/2887.png,dataset/2887_mask.png
2099,dataset/2888.png,dataset/2888_mask.png
2100,dataset/2889.png,dataset/2889_mask.png
2101,dataset/289.png,dataset/289_mask.png
2102,dataset/2890.png,dataset/2890_mask.png
2103,dataset/2891.png,dataset/2891_mask.png
2104,dataset/2892.png,dataset/2892_mask.png
2105,dataset/2893.png,dataset/2893_mask.png
2106,dataset/2894.png,dataset/2894_mask.png
2107,dataset/2895.png,dataset/2895_mask.png
2108,dataset/2896.png,dataset/2896_mask.png
2109,dataset/2897.png,dataset/2897_mask.png
2110,dataset/2898.png,dataset/2898_mask.png
2111,dataset/2899.png,dataset/2899_mask.png
2112,dataset/29.png,dataset/29_mask.png
2113,dataset/290.png,dataset/290_mask.png
2114,dataset/2900.png,dataset/2900_mask.png
2115,dataset/2901.png,dataset/2901_mask.png
2116,dataset/2902.png,dataset/2902_mask.png
2117,dataset/2903.png,dataset/2903_mask.png
2118,dataset/2904.png,dataset/2904_mask.png
2119,dataset/2905.png,dataset/2905_mask.png
2120,dataset/2906.png,dataset/2906_mask.png
2121,dataset/2907.png,dataset/2907_mask.png
2122,dataset/2908.png,dataset/2908_mask.png
2123,dataset/2909.png,dataset/2909_mask.png
2124,dataset/291.png,dataset/291_mask.png
2125,dataset/2910.png,dataset/2910_mask.png
2126,dataset/2911.png,dataset/2911_mask.png
2127,dataset/2912.png,dataset/2912_mask.png
2128,dataset/2913.png,dataset/2913_mask.png
2129,dataset/2914.png,dataset/2914_mask.png
2130,dataset/2915.png,dataset/2915_mask.png
2131,dataset/2916.png,dataset/2916_mask.png
2132,dataset/2917.png,dataset/2917_mask.png
2133,dataset/2918.png,dataset/2918_mask.png
2134,dataset/2919.png,dataset/2919_mask.png
2135,dataset/292.png,dataset/292_mask.png
2136,dataset/2920.png,dataset/2920_mask.png
2137,dataset/2921.png,dataset/2921_mask.png
2138,dataset/2922.png,dataset/2922_mask.png
2139,dataset/2923.png,dataset/2923_mask.png
2140,dataset/2924.png,dataset/2924_mask.png
2141,dataset/2925.png,dataset/2925_mask.png
2142,dataset/2926.png,dataset/2926_mask.png
2143,dataset/2927.png,dataset/2927_mask.png
2144,dataset/2928.png,dataset/2928_mask.png
2145,dataset/2929.png,dataset/2929_mask.png
2146,dataset/293.png,dataset/293_mask.png
2147,dataset/2930.png,dataset/2930_mask.png
2148,dataset/2931.png,dataset/2931_mask.png
2149,dataset/2932.png,dataset/2932_mask.png
2150,dataset/2933.png,dataset/2933_mask.png
2151,dataset/2934.png,dataset/2934_mask.png
2152,dataset/2935.png,dataset/2935_mask.png
2153,dataset/2936.png,dataset/2936_mask.png
2154,dataset/2937.png,dataset/2937_mask.png
2155,dataset/2938.png,dataset/2938_mask.png
2156,dataset/2939.png,dataset/2939_mask.png
2157,dataset/294.png,dataset/294_mask.png
2158,dataset/2940.png,dataset/2940_mask.png
2159,dataset/2941.png,dataset/2941_mask.png
2160,dataset/2942.png,dataset/2942_mask.png
2161,dataset/2943.png,dataset/2943_mask.png
2162,dataset/2944.png,dataset/2944_mask.png
2163,dataset/2945.png,dataset/2945_mask.png
2164,dataset/2946.png,dataset/2946_mask.png
2165,dataset/2947.png,dataset/2947_mask.png
2166,dataset/2948.png,dataset/2948_mask.png
2167,dataset/2949.png,dataset/2949_mask.png
2168,dataset/295.png,dataset/295_mask.png
2169,dataset/2950.png,dataset/2950_mask.png
2170,dataset/2951.png,dataset/2951_mask.png
2171,dataset/2952.png,dataset/2952_mask.png
2172,dataset/2953.png,dataset/2953_mask.png
2173,dataset/2954.png,dataset/2954_mask.png
2174,dataset/2955.png,dataset/2955_mask.png
2175,dataset/2956.png,dataset/2956_mask.png
2176,dataset/2957.png,dataset/2957_mask.png
2177,dataset/2958.png,dataset/2958_mask.png
2178,dataset/2959.png,dataset/2959_mask.png
2179,dataset/296.png,dataset/296_mask.png
2180,dataset/2960.png,dataset/2960_mask.png
2181,dataset/2961.png,dataset/2961_mask.png
2182,dataset/2962.png,dataset/2962_mask.png
2183,dataset/2963.png,dataset/2963_mask.png
2184,dataset/2964.png,dataset/2964_mask.png
2185,dataset/2965.png,dataset/2965_mask.png
2186,dataset/2966.png,dataset/2966_mask.png
2187,dataset/2967.png,dataset/2967_mask.png
2188,dataset/2968.png,dataset/2968_mask.png
2189,dataset/2969.png,dataset/2969_mask.png
2190,dataset/297.png,dataset/297_mask.png
2191,dataset/2970.png,dataset/2970_mask.png
2192,dataset/2971.png,dataset/2971_mask.png
2193,dataset/2972.png,dataset/2972_mask.png
2194,dataset/2973.png,dataset/2973_mask.png
2195,dataset/2974.png,dataset/2974_mask.png
2196,dataset/2975.png,dataset/2975_mask.png
2197,dataset/2976.png,dataset/2976_mask.png
2198,dataset/2977.png,dataset/2977_mask.png
2199,dataset/2978.png,dataset/2978_mask.png
2200,dataset/2979.png,dataset/2979_mask.png
2201,dataset/298.png,dataset/298_mask.png
2202,dataset/2980.png,dataset/2980_mask.png
2203,dataset/2981.png,dataset/2981_mask.png
2204,dataset/2982.png,dataset/2982_mask.png
2205,dataset/2983.png,dataset/2983_mask.png
2206,dataset/2984.png,dataset/2984_mask.png
2207,dataset/2985.png,dataset/2985_mask.png
2208,dataset/2986.png,dataset/2986_mask.png
2209,dataset/2987.png,dataset/2987_mask.png
2210,dataset/2988.png,dataset/2988_mask.png
2211,dataset/2989.png,dataset/2989_mask.png
2212,dataset/299.png,dataset/299_mask.png
2213,dataset/2990.png,dataset/2990_mask.png
2214,dataset/2991.png,dataset/2991_mask.png
2215,dataset/2992.png,dataset/2992_mask.png
2216,dataset/2993.png,dataset/2993_mask.png
2217,dataset/2994.png,dataset/2994_mask.png
2218,dataset/2995.png,dataset/2995_mask.png
2219,dataset/2996.png,dataset/2996_mask.png
2220,dataset/2997.png,dataset/2997_mask.png
2221,dataset/2998.png,dataset/2998_mask.png
2222,dataset/2999.png,dataset/2999_mask.png
2223,dataset/3.png,dataset/3_mask.png
2224,dataset/30.png,dataset/30_mask.png
2225,dataset/300.png,dataset/300_mask.png
2226,dataset/3000.png,dataset/3000_mask.png
2227,dataset/3001.png,dataset/3001_mask.png
2228,dataset/3002.png,dataset/3002_mask.png
2229,dataset/3003.png,dataset/3003_mask.png
2230,dataset/3004.png,dataset/3004_mask.png
2231,dataset/3005.png,dataset/3005_mask.png
2232,dataset/3006.png,dataset/3006_mask.png
2233,dataset/3007.png,dataset/3007_mask.png
2234,dataset/3008.png,dataset/3008_mask.png
2235,dataset/3009.png,dataset/3009_mask.png
2236,dataset/301.png,dataset/301_mask.png
2237,dataset/3010.png,dataset/3010_mask.png
2238,dataset/3011.png,dataset/3011_mask.png
2239,dataset/3012.png,dataset/3012_mask.png
2240,dataset/3013.png,dataset/3013_mask.png
2241,dataset/3014.png,dataset/3014_mask.png
2242,dataset/3015.png,dataset/3015_mask.png
2243,dataset/3016.png,dataset/3016_mask.png
2244,dataset/3017.png,dataset/3017_mask.png
2245,dataset/3018.png,dataset/3018_mask.png
2246,dataset/3019.png,dataset/3019_mask.png
2247,dataset/302.png,dataset/302_mask.png
2248,dataset/3020.png,dataset/3020_mask.png
2249,dataset/3021.png,dataset/3021_mask.png
2250,dataset/3022.png,dataset/3022_mask.png
2251,dataset/3023.png,dataset/3023_mask.png
2252,dataset/3024.png,dataset/3024_mask.png
2253,dataset/3025.png,dataset/3025_mask.png
2254,dataset/3026.png,dataset/3026_mask.png
2255,dataset/3027.png,dataset/3027_mask.png
2256,dataset/3028.png,dataset/3028_mask.png
2257,dataset/3029.png,dataset/3029_mask.png
2258,dataset/303.png,dataset/303_mask.png
2259,dataset/3030.png,dataset/3030_mask.png
2260,dataset/3031.png,dataset/3031_mask.png
2261,dataset/3032.png,dataset/3032_mask.png
2262,dataset/3033.png,dataset/3033_mask.png
2263,dataset/3034.png,dataset/3034_mask.png
2264,dataset/3035.png,dataset/3035_mask.png
2265,dataset/3036.png,dataset/3036_mask.png
2266,dataset/3037.png,dataset/3037_mask.png
2267,dataset/3038.png,dataset/3038_mask.png
2268,dataset/3039.png,dataset/3039_mask.png
2269,dataset/304.png,dataset/304_mask.png
2270,dataset/3040.png,dataset/3040_mask.png
2271,dataset/3041.png,dataset/3041_mask.png
2272,dataset/3042.png,dataset/3042_mask.png
2273,dataset/3043.png,dataset/3043_mask.png
2274,dataset/3044.png,dataset/3044_mask.png
2275,dataset/3045.png,dataset/3045_mask.png
2276,dataset/3046.png,dataset/3046_mask.png
2277,dataset/3047.png,dataset/3047_mask.png
2278,dataset/3048.png,dataset/3048_mask.png
2279,dataset/3049.png,dataset/3049_mask.png
2280,dataset/305.png,dataset/305_mask.png
2281,dataset/3050.png,dataset/3050_mask.png
2282,dataset/3051.png,dataset/3051_mask.png
2283,dataset/3052.png,dataset/3052_mask.png
2284,dataset/3053.png,dataset/3053_mask.png
2285,dataset/3054.png,dataset/3054_mask.png
2286,dataset/3055.png,dataset/3055_mask.png
2287,dataset/3056.png,dataset/3056_mask.png
2288,dataset/3057.png,dataset/3057_mask.png
2289,dataset/3058.png,dataset/3058_mask.png
2290,dataset/3059.png,dataset/3059_mask.png
2291,dataset/306.png,dataset/306_mask.png
2292,dataset/3060.png,dataset/3060_mask.png
2293,dataset/3061.png,dataset/3061_mask.png
2294,dataset/3062.png,dataset/3062_mask.png
2295,dataset/3063.png,dataset/3063_mask.png
2296,dataset/307.png,dataset/307_mask.png
2297,dataset/308.png,dataset/308_mask.png
2298,dataset/309.png,dataset/309_mask.png
2299,dataset/31.png,dataset/31_mask.png
2300,dataset/310.png,dataset/310_mask.png
2301,dataset/311.png,dataset/311_mask.png
2302,dataset/312.png,dataset/312_mask.png
2303,dataset/313.png,dataset/313_mask.png
2304,dataset/314.png,dataset/314_mask.png
2305,dataset/315.png,dataset/315_mask.png
2306,dataset/316.png,dataset/316_mask.png
2307,dataset/317.png,dataset/317_mask.png
2308,dataset/318.png,dataset/318_mask.png
2309,dataset/319.png,dataset/319_mask.png
2310,dataset/32.png,dataset/32_mask.png
2311,dataset/320.png,dataset/320_mask.png
2312,dataset/321.png,dataset/321_mask.png
2313,dataset/322.png,dataset/322_mask.png
2314,dataset/323.png,dataset/323_mask.png
2315,dataset/324.png,dataset/324_mask.png
2316,dataset/325.png,dataset/325_mask.png
2317,dataset/326.png,dataset/326_mask.png
2318,dataset/327.png,dataset/327_mask.png
2319,dataset/328.png,dataset/328_mask.png
2320,dataset/329.png,dataset/329_mask.png
2321,dataset/33.png,dataset/33_mask.png
2322,dataset/330.png,dataset/330_mask.png
2323,dataset/331.png,dataset/331_mask.png
2324,dataset/332.png,dataset/332_mask.png
2325,dataset/333.png,dataset/333_mask.png
2326,dataset/334.png,dataset/334_mask.png
2327,dataset/335.png,dataset/335_mask.png
2328,dataset/336.png,dataset/336_mask.png
2329,dataset/337.png,dataset/337_mask.png
2330,dataset/338.png,dataset/338_mask.png
2331,dataset/339.png,dataset/339_mask.png
2332,dataset/34.png,dataset/34_mask.png
2333,dataset/340.png,dataset/340_mask.png
2334,dataset/341.png,dataset/341_mask.png
2335,dataset/342.png,dataset/342_mask.png
2336,dataset/343.png,dataset/343_mask.png
2337,dataset/344.png,dataset/344_mask.png
2338,dataset/345.png,dataset/345_mask.png
2339,dataset/346.png,dataset/346_mask.png
2340,dataset/347.png,dataset/347_mask.png
2341,dataset/348.png,dataset/348_mask.png
2342,dataset/349.png,dataset/349_mask.png
2343,dataset/35.png,dataset/35_mask.png
2344,dataset/350.png,dataset/350_mask.png
2345,dataset/351.png,dataset/351_mask.png
2346,dataset/352.png,dataset/352_mask.png
2347,dataset/353.png,dataset/353_mask.png
2348,dataset/354.png,dataset/354_mask.png
2349,dataset/355.png,dataset/355_mask.png
2350,dataset/356.png,dataset/356_mask.png
2351,dataset/357.png,dataset/357_mask.png
2352,dataset/358.png,dataset/358_mask.png
2353,dataset/359.png,dataset/359_mask.png
2354,dataset/36.png,dataset/36_mask.png
2355,dataset/360.png,dataset/360_mask.png
2356,dataset/361.png,dataset/361_mask.png
2357,dataset/362.png,dataset/362_mask.png
2358,dataset/363.png,dataset/363_mask.png
2359,dataset/364.png,dataset/364_mask.png
2360,dataset/365.png,dataset/365_mask.png
2361,dataset/366.png,dataset/366_mask.png
2362,dataset/367.png,dataset/367_mask.png
2363,dataset/368.png,dataset/368_mask.png
2364,dataset/369.png,dataset/369_mask.png
2365,dataset/37.png,dataset/37_mask.png
2366,dataset/370.png,dataset/370_mask.png
2367,dataset/371.png,dataset/371_mask.png
2368,dataset/372.png,dataset/372_mask.png
2369,dataset/373.png,dataset/373_mask.png
2370,dataset/374.png,dataset/374_mask.png
2371,dataset/375.png,dataset/375_mask.png
2372,dataset/376.png,dataset/376_mask.png
2373,dataset/377.png,dataset/377_mask.png
2374,dataset/378.png,dataset/378_mask.png
2375,dataset/379.png,dataset/379_mask.png
2376,dataset/38.png,dataset/38_mask.png
2377,dataset/380.png,dataset/380_mask.png
2378,dataset/381.png,dataset/381_mask.png
2379,dataset/382.png,dataset/382_mask.png
2380,dataset/383.png,dataset/383_mask.png
2381,dataset/384.png,dataset/384_mask.png
2382,dataset/385.png,dataset/385_mask.png
2383,dataset/386.png,dataset/386_mask.png
2384,dataset/387.png,dataset/387_mask.png
2385,dataset/388.png,dataset/388_mask.png
2386,dataset/389.png,dataset/389_mask.png
2387,dataset/39.png,dataset/39_mask.png
2388,dataset/390.png,dataset/390_mask.png
2389,dataset/391.png,dataset/391_mask.png
2390,dataset/392.png,dataset/392_mask.png
2391,dataset/393.png,dataset/393_mask.png
2392,dataset/394.png,dataset/394_mask.png
2393,dataset/395.png,dataset/395_mask.png
2394,dataset/396.png,dataset/396_mask.png
2395,dataset/397.png,dataset/397_mask.png
2396,dataset/398.png,dataset/398_mask.png
2397,dataset/399.png,dataset/399_mask.png
2398,dataset/4.png,dataset/4_mask.png
2399,dataset/40.png,dataset/40_mask.png
